time,EMA
2012-03-16,135.8756
2012-03-15,135.6290
2012-03-14,135.3776
2012-03-13,135.1397
2012-03-12,134.9106
2012-03-09,134.7173
2012-03-08,134.5256
2012-03-07,134.3417
2012-03-06,134.1838
2012-03-05,134.0301
2012-03-02,133.8240
2012-03-01,133.6405
2012-02-29,133.4719
2012-02-28,133.3115
2012-02-27,133.1297
2012-02-24,132.9508
2012-02-23,132.7649
2012-02-22,132.5775
2012-02-21,132.4406
2012-02-17,132.3079
2012-02-16,132.1720
2012-02-15,132.0393
2012-02-14,131.9150
2012-02-13,131.7886
2012-02-10,131.6539
2012-02-09,131.5194
2012-02-08,131.3719
2012-02-07,131.2239
2012-02-06,131.0781
2012-02-03,130.9370
2012-02-02,130.7811
2012-02-01,130.6527
2012-01-31,130.5059
2012-01-30,130.3564
2012-01-27,130.2053
2012-01-26,130.0807
2012-01-25,129.9460
2012-01-24,129.7978
2012-01-23,129.6437
2012-01-20,129.5146
2012-01-19,129.4041
2012-01-18,129.4071
2012-01-17,129.4022
2012-01-13,129.4127
2012-01-12,129.4355
2012-01-11,129.4387
2012-01-10,129.4163
2012-01-09,129.4081
2012-01-06,129.3957
2012-01-05,129.3693
2012-01-04,129.3117
2012-01-03,129.2402
2011-12-30,129.1562
2011-12-29,129.1056
2011-12-28,129.0207
2011-12-27,128.9657
2011-12-23,128.8958
2011-12-22,128.8273
2011-12-21,128.7966
2011-12-20,128.7736
2011-12-19,128.6666
2011-12-16,128.6204
2011-12-15,128.5635
2011-12-14,128.4488
2011-12-13,128.3138
2011-12-12,128.1410
2011-12-09,127.9498
2011-12-08,127.7203
2011-12-07,127.5293
2011-12-06,127.2987
2011-12-05,127.0795
2011-12-02,126.8862
2011-12-01,126.7061
2011-11-30,126.5254
2011-11-29,126.3621
2011-11-28,126.2975
2011-11-25,126.2133
2011-11-23,126.2019
2011-11-22,126.1773
2011-11-21,126.1037
2011-11-18,126.0261
2011-11-17,125.8926
2011-11-16,125.7492
2011-11-15,125.5902
2011-11-14,125.3970
2011-11-11,125.2203
2011-11-10,125.0395
2011-11-09,124.9134
2011-11-08,124.8007
2011-11-07,124.6134
2011-11-04,124.4320
2011-11-03,124.2605
2011-11-02,124.0723
2011-11-01,123.9290
2011-10-31,123.8199
2011-10-28,123.6612
2011-10-27,123.4588
2011-10-26,123.2682
2011-10-25,123.1368
2011-10-24,123.0259
2011-10-21,122.8855
2011-10-20,122.7512
2011-10-19,122.6773
2011-10-18,122.5999
2011-10-17,122.4992
2011-10-14,122.2856
2011-10-13,122.0110
2011-10-12,121.7843
2011-10-11,121.5631
2011-10-10,121.3535
2011-10-07,121.1164
2011-10-06,120.9354
2011-10-05,120.7609
2011-10-04,120.6525
2011-10-03,120.5724
2011-09-30,120.5115
2011-09-29,120.4267
2011-09-28,120.2782
2011-09-27,120.1500
2011-09-26,120.0169
2011-09-23,119.9273
2011-09-22,119.9103
2011-09-21,119.9033
2011-09-20,119.8329
2011-09-19,119.7365
2011-09-16,119.6610
2011-09-15,119.5861
2011-09-14,119.5514
2011-09-13,119.5571
2011-09-12,119.6178
2011-09-09,119.6942
2011-09-08,119.7874
2011-09-07,119.8265
2011-09-06,119.8367
2011-09-02,119.8789
2011-09-01,119.8949
2011-08-31,119.8630
2011-08-30,119.8077
2011-08-29,119.7427
2011-08-26,119.6747
2011-08-25,119.6555
2011-08-24,119.6872
2011-08-23,119.7025
2011-08-22,119.7533
2011-08-19,119.8821
2011-08-18,120.0342
2011-08-17,120.0988
2011-08-16,120.0544
2011-08-15,120.0127
2011-08-12,119.9448
2011-08-11,119.9446
2011-08-10,119.9656
2011-08-09,120.0474
2011-08-08,120.0145
2011-08-05,120.0442
2011-08-04,119.9884
2011-08-03,119.9529
2011-08-02,119.8113
2011-08-01,119.6780
2011-07-29,119.5033
2011-07-28,119.3093
2011-07-27,119.1121
2011-07-26,118.9173
2011-07-25,118.6960
2011-07-22,118.4591
2011-07-21,118.1962
2011-07-20,117.9321
2011-07-19,117.6805
2011-07-18,117.4015
2011-07-15,117.2592
2011-07-14,117.1104
2011-07-13,116.9773
2011-07-12,116.8403
2011-07-11,116.7044
2011-07-08,116.5522
2011-07-07,116.3754
2011-07-06,116.1953
2011-07-05,115.9938
2011-07-01,115.8210
2011-06-30,115.6574
2011-06-29,115.5334
2011-06-28,115.4214
2011-06-27,115.3148
2011-06-24,115.2402
2011-06-23,115.2008
2011-06-22,115.1455
2011-06-21,115.0953
2011-06-20,115.0364
2011-06-17,114.9936
2011-06-16,114.9582
2011-06-15,114.9474
2011-06-14,114.9413
2011-06-13,114.9095
2011-06-10,114.8906
2011-06-09,114.8711
2011-06-08,114.8275
2011-06-07,114.7902
2011-06-06,114.7614
2011-06-03,114.7169
2011-06-02,114.6671
2011-06-01,114.6015
2011-05-31,114.5277
2011-05-27,114.4185
2011-05-26,114.3276
2011-05-25,114.2394
2011-05-24,114.1413
2011-05-23,114.0377
2011-05-20,113.9282
2011-05-19,113.7893
2011-05-18,113.6413
2011-05-17,113.4925
2011-05-16,113.3399
2011-05-13,113.2077
2011-05-12,113.0576
2011-05-11,112.8712
2011-05-10,112.7203
2011-05-09,112.5538
2011-05-06,112.4022
2011-05-05,112.2507
2011-05-04,112.1129
2011-05-03,111.9414
2011-05-02,111.7344
2011-04-29,111.5335
2011-04-28,111.3509
2011-04-27,111.1618
2011-04-26,110.9748
2011-04-25,110.8108
2011-04-21,110.6552
2011-04-20,110.4877
2011-04-19,110.3673
2011-04-18,110.2351
2011-04-15,110.0926
2011-04-14,109.9433
2011-04-13,109.8087
2011-04-12,109.6860
2011-04-11,109.5708
2011-04-08,109.4432
2011-04-07,109.3117
2011-04-06,109.1728
2011-04-05,109.0359
2011-04-04,108.8970
2011-04-01,108.7516
2011-03-31,108.6029
2011-03-30,108.4684
2011-03-29,108.3236
2011-03-28,108.1861
2011-03-25,108.0674
2011-03-24,107.9348
2011-03-23,107.8300
2011-03-22,107.7305
2011-03-21,107.6507
2011-03-18,107.5739
2011-03-17,107.5211
2011-03-16,107.4917
2011-03-15,107.4785
2011-03-14,107.3791
2011-03-11,107.2438
2011-03-10,107.0910
2011-03-09,106.9409
2011-03-08,106.7330
2011-03-07,106.5719
2011-03-04,106.4412
2011-03-03,106.2807
2011-03-02,106.0934
2011-03-01,105.9498
2011-02-28,105.8059
2011-02-25,105.6319
2011-02-24,105.4486
2011-02-23,105.2832
2011-02-22,105.1229
2011-02-18,104.9340
2011-02-17,104.7001
2011-02-16,104.4700
2011-02-15,104.2473
2011-02-14,104.0281
2011-02-11,103.7990
2011-02-10,103.5563
2011-02-09,103.3052
2011-02-08,103.0411
2011-02-07,102.7517
2011-02-04,102.4831
2011-02-03,102.2208
2011-02-02,101.9599
2011-02-01,101.6970
2011-01-31,101.4251
2011-01-28,101.1698
2011-01-27,100.9491
2011-01-26,100.6975
2011-01-25,100.4412
2011-01-24,100.1741
2011-01-21,99.9273
2011-01-20,99.7342
2011-01-19,99.5330
2011-01-18,99.3293
2011-01-14,99.1932
2011-01-13,99.0635
2011-01-12,98.9481
2011-01-11,98.8263
2011-01-10,98.7279
2011-01-07,98.6224
2011-01-06,98.5107
2011-01-05,98.3864
2011-01-04,98.2824
2011-01-03,98.1679
2010-12-31,98.0534
2010-12-30,97.9468
2010-12-29,97.8394
2010-12-28,97.7319
2010-12-27,97.6337
2010-12-23,97.5389
2010-12-22,97.4343
2010-12-21,97.3267
2010-12-20,97.2199
2010-12-17,97.1285
2010-12-16,97.0283
2010-12-15,96.9324
2010-12-14,96.8322
2010-12-13,96.7143
2010-12-10,96.6160
2010-12-09,96.5080
2010-12-08,96.4052
2010-12-07,96.2906
2010-12-06,96.1874
2010-12-03,96.0683
2010-12-02,95.9412
2010-12-01,95.8144
2010-11-30,95.6960
2010-11-29,95.6172
2010-11-26,95.5165
2010-11-24,95.3993
2010-11-23,95.2526
2010-11-22,95.1404
2010-11-19,94.9945
2010-11-18,94.8504
2010-11-17,94.7132
2010-11-16,94.6076
2010-11-15,94.4957
2010-11-12,94.3616
2010-11-11,94.2234
2010-11-10,94.0584
2010-11-09,93.8741
2010-11-08,93.6919
2010-11-05,93.5015
2010-11-04,93.3099
2010-11-03,93.1163
2010-11-02,92.9559
2010-11-01,92.7969
2010-10-29,92.6420
2010-10-28,92.4801
2010-10-27,92.3531
2010-10-26,92.2161
2010-10-25,92.0870
2010-10-22,91.9671
2010-10-21,91.8472
2010-10-20,91.7226
2010-10-19,91.6063
2010-10-18,91.5023
2010-10-15,91.3283
2010-10-14,91.1757
2010-10-13,91.0139
2010-10-12,90.8649
2010-10-11,90.7201
2010-10-08,90.5752
2010-10-07,90.4387
2010-10-06,90.3014
2010-10-05,90.1738
2010-10-04,90.0461
2010-10-01,89.9499
2010-09-30,89.8463
2010-09-29,89.7619
2010-09-28,89.6568
2010-09-27,89.5579
2010-09-24,89.4604
2010-09-23,89.3686
2010-09-22,89.3094
2010-09-21,89.2364
2010-09-20,89.1702
2010-09-17,89.1054
2010-09-16,89.0619
2010-09-15,89.0249
2010-09-14,88.9905
2010-09-13,88.9637
2010-09-10,88.9256
2010-09-09,88.9096
2010-09-08,88.9164
2010-09-07,88.9273
2010-09-03,88.9403
2010-09-02,88.9304
2010-09-01,88.9563
2010-08-31,88.9724
2010-08-30,89.0262
2010-08-27,89.0773
2010-08-26,89.1106
2010-08-25,89.1721
2010-08-24,89.1997
2010-08-23,89.2330
2010-08-20,89.2448
2010-08-19,89.2422
2010-08-18,89.2198
2010-08-17,89.1899
2010-08-16,89.1727
2010-08-13,89.1649
2010-08-12,89.1555
2010-08-11,89.1398
2010-08-10,89.1021
2010-08-09,89.0352
2010-08-06,88.9646
2010-08-05,88.9190
2010-08-04,88.8578
2010-08-03,88.8033
2010-08-02,88.7603
2010-07-30,88.7110
2010-07-29,88.6939
2010-07-28,88.6819
2010-07-27,88.6638
2010-07-26,88.6425
2010-07-23,88.6239
2010-07-22,88.6054
2010-07-21,88.5993
2010-07-20,88.6241
2010-07-19,88.6313
2010-07-16,88.5931
2010-07-15,88.5788
2010-07-14,88.5264
2010-07-13,88.4729
2010-07-12,88.4218
2010-07-09,88.3950
2010-07-08,88.3778
2010-07-07,88.3601
2010-07-06,88.3556
2010-07-02,88.4010
2010-07-01,88.4698
2010-06-30,88.5300
2010-06-29,88.5786
2010-06-28,88.6055
2010-06-25,88.5782
2010-06-24,88.5764
2010-06-23,88.5596
2010-06-22,88.5154
2010-06-21,88.4817
2010-06-18,88.4283
2010-06-17,88.3809
2010-06-16,88.3208
2010-06-15,88.2684
2010-06-14,88.2228
2010-06-11,88.1944
2010-06-10,88.1662
2010-06-09,88.1483
2010-06-08,88.1833
2010-06-07,88.2215
2010-06-04,88.2547
2010-06-03,88.2724
2010-06-02,88.2527
2010-06-01,88.2403
2010-05-28,88.2709
2010-05-27,88.2892
2010-05-26,88.2919
2010-05-25,88.3393
2010-05-24,88.3694
2010-05-21,88.4010
2010-05-20,88.4197
2010-05-19,88.4616
2010-05-18,88.4330
2010-05-17,88.3885
2010-05-14,88.3361
2010-05-13,88.2722
2010-05-12,88.2029
2010-05-11,88.1152
2010-05-10,88.1074
2010-05-07,88.1082
2010-05-06,88.1677
2010-05-05,88.2028
2010-05-04,88.1980
2010-05-03,88.1840
2010-04-30,88.1489
2010-04-29,88.1215
2010-04-28,88.0731
2010-04-27,88.0288
2010-04-26,88.0015
2010-04-23,87.9468
2010-04-22,87.9015
2010-04-21,87.8673
2010-04-20,87.8343
2010-04-19,87.7909
2010-04-16,87.7110
2010-04-15,87.6519
2010-04-14,87.5880
2010-04-13,87.5178
2010-04-12,87.4772
2010-04-09,87.4452
2010-04-08,87.4070
2010-04-07,87.3841
2010-04-06,87.3485
2010-04-05,87.3059
2010-04-01,87.2566
2010-03-31,87.2217
2010-03-30,87.1861
2010-03-29,87.1425
2010-03-26,87.1005
2010-03-25,87.0483
2010-03-24,86.9953
2010-03-23,86.9512
2010-03-22,86.8944
2010-03-19,86.8560
2010-03-18,86.8206
2010-03-17,86.7750
2010-03-16,86.7373
2010-03-15,86.6860
2010-03-12,86.6454
2010-03-11,86.6025
2010-03-10,86.5635
2010-03-09,86.5515
2010-03-08,86.5402
2010-03-05,86.5166
2010-03-04,86.4808
2010-03-03,86.4516
2010-03-02,86.4197
2010-03-01,86.3795
2010-02-26,86.3224
2010-02-25,86.2839
2010-02-24,86.2459
2010-02-23,86.1998
2010-02-22,86.1686
2010-02-19,86.1314
2010-02-18,86.0886
2010-02-17,86.0363
2010-02-16,86.0036
2010-02-12,85.9857
2010-02-11,85.9847
2010-02-10,85.9875
2010-02-09,86.0032
2010-02-08,86.0136
2010-02-05,86.0429
2010-02-04,86.0652
2010-02-03,86.0876
2010-02-02,86.0733
2010-02-01,86.0605
2010-01-29,86.0595
2010-01-28,86.0902
2010-01-27,86.1026
2010-01-26,86.0793
2010-01-25,86.0636
2010-01-22,86.0423
2010-01-21,86.0294
2010-01-20,85.9673
2010-01-19,85.8865
2010-01-15,85.7498
2010-01-14,85.6433
2010-01-13,85.5272
2010-01-12,85.4378
2010-01-11,85.3427
2010-01-08,85.2600
2010-01-07,85.1566
2010-01-06,85.0692
2010-01-05,84.9738
2010-01-04,84.8645
2009-12-31,84.7308
2009-12-30,84.6160
2009-12-29,84.4755
2009-12-28,84.3423
2009-12-24,84.1999
2009-12-23,84.0789
2009-12-22,83.9635
2009-12-21,83.8467
2009-12-18,83.7454
2009-12-17,83.6524
2009-12-16,83.5646
2009-12-15,83.4568
2009-12-14,83.3498
2009-12-11,83.2206
2009-12-10,83.0923
2009-12-09,82.9662
2009-12-08,82.8507
2009-12-07,82.7551
2009-12-04,82.6542
2009-12-03,82.5484
2009-12-02,82.4362
2009-12-01,82.3265
2009-11-30,82.2044
2009-11-27,82.1020
2009-11-25,82.0066
2009-11-24,81.8873
2009-11-23,81.7564
2009-11-20,81.6192
2009-11-19,81.4965
2009-11-18,81.3632
2009-11-17,81.2187
2009-11-16,81.0646
2009-11-13,80.9132
2009-11-12,80.7753
2009-11-11,80.6453
2009-11-10,80.4997
2009-11-09,80.3551
2009-11-06,80.2202
2009-11-05,80.1176
2009-11-04,80.0337
2009-11-03,79.9656
2009-11-02,79.8979
2009-10-30,79.8372
2009-10-29,79.7745
2009-10-28,79.6792
2009-10-27,79.6010
2009-10-26,79.5330
2009-10-23,79.4712
2009-10-22,79.4046
2009-10-21,79.3044
2009-10-20,79.2273
2009-10-19,79.1217
2009-10-16,79.0105
2009-10-15,78.9169
2009-10-14,78.7333
2009-10-13,78.5408
2009-10-12,78.3629
2009-10-09,78.1812
2009-10-08,78.0112
2009-10-07,77.8883
2009-10-06,77.7561
2009-10-05,77.6411
2009-10-02,77.5461
2009-10-01,77.4592
2009-09-30,77.3862
2009-09-29,77.2879
2009-09-28,77.1988
2009-09-25,77.1006
2009-09-24,76.9762
2009-09-23,76.8512
2009-09-22,76.7253
2009-09-21,76.5859
2009-09-18,76.4442
2009-09-17,76.2922
2009-09-16,76.1403
2009-09-15,75.9861
2009-09-14,75.8632
2009-09-11,75.7443
2009-09-10,75.6345
2009-09-09,75.5278
2009-09-08,75.4316
2009-09-04,75.3279
2009-09-03,75.2179
2009-09-02,75.1214
2009-09-01,75.0263
2009-08-31,74.9209
2009-08-28,74.7945
2009-08-27,74.6632
2009-08-26,74.5124
2009-08-25,74.3580
2009-08-24,74.2094
2009-08-21,74.0510
2009-08-20,73.8813
2009-08-19,73.7214
2009-08-18,73.5636
2009-08-17,73.4156
2009-08-14,73.2753
2009-08-13,73.1084
2009-08-12,72.9242
2009-08-11,72.7402
2009-08-10,72.5733
2009-08-07,72.3905
2009-08-06,72.1952
2009-08-05,72.0230
2009-08-04,71.8475
2009-08-03,71.6453
2009-07-31,71.4345
2009-07-30,71.2470
2009-07-29,71.0566
2009-07-28,70.8707
2009-07-27,70.6808
2009-07-24,70.4822
2009-07-23,70.2794
2009-07-22,70.0806
2009-07-21,69.8984
2009-07-20,69.6921
2009-07-17,69.4900
2009-07-16,69.2979
2009-07-15,69.1680
2009-07-14,69.0828
2009-07-13,69.0507
2009-07-10,69.0129
2009-07-09,69.0129
2009-07-08,68.9956
2009-07-07,68.9973
2009-07-06,69.0059
2009-07-02,68.9944
2009-07-01,68.9816
2009-06-30,68.9255
2009-06-29,68.8741
2009-06-26,68.8021
2009-06-25,68.7308
2009-06-24,68.6528
2009-06-23,68.5996
2009-06-22,68.5414
2009-06-19,68.4808
2009-06-18,68.4001
2009-06-17,68.3117
2009-06-16,68.2122
2009-06-15,68.1063
2009-06-12,67.9941
2009-06-11,67.8714
2009-06-10,67.7299
2009-06-09,67.6000
2009-06-08,67.4704
2009-06-05,67.3471
2009-06-04,67.2248
2009-06-03,67.1127
2009-06-02,66.9960
2009-06-01,66.8723
2009-05-29,66.7248
2009-05-28,66.6032
2009-05-27,66.5012
2009-05-26,66.4214
2009-05-22,66.3111
2009-05-21,66.2418
2009-05-20,66.1583
2009-05-19,66.0562
2009-05-18,65.9317
2009-05-15,65.8176
2009-05-14,65.7456
2009-05-13,65.6765
2009-05-12,65.5894
2009-05-11,65.4772
2009-05-08,65.3772
2009-05-07,65.2946
2009-05-06,65.1951
2009-05-05,65.0656
2009-05-04,64.9241
2009-05-01,64.7751
2009-04-30,64.6447
2009-04-29,64.5310
2009-04-28,64.4036
2009-04-27,64.3025
2009-04-24,64.2268
2009-04-23,64.1477
2009-04-22,64.0486
2009-04-21,63.9319
2009-04-20,63.8162
2009-04-17,63.7240
2009-04-16,63.6184
2009-04-15,63.5085
2009-04-14,63.4318
2009-04-13,63.3478
2009-04-09,63.2528
2009-04-08,63.1317
2009-04-07,63.0152
2009-04-06,62.9300
2009-04-03,62.8043
2009-04-02,62.6671
2009-04-01,62.5463
2009-03-31,62.4673
2009-03-30,62.3965
2009-03-27,62.3569
2009-03-26,62.3216
2009-03-25,62.2219
2009-03-24,62.1317
2009-03-23,62.0347
2009-03-20,61.9302
2009-03-19,61.9089
2009-03-18,61.8850
2009-03-17,61.8704
2009-03-16,61.8424
2009-03-13,61.8370
2009-03-12,61.8433
2009-03-11,61.8493
2009-03-10,61.8798
2009-03-09,61.9297
2009-03-06,62.0326
2009-03-05,62.1055
2009-03-04,62.1568
2009-03-03,62.1816
2009-03-02,62.2305
2009-02-27,62.2628
2009-02-26,62.2548
2009-02-25,62.2887
2009-02-24,62.3655
2009-02-23,62.4370
2009-02-20,62.5378
2009-02-19,62.5799
2009-02-18,62.6210
2009-02-17,62.6273
2009-02-13,62.6454
2009-02-12,62.6202
2009-02-11,62.5775
2009-02-10,62.5328
2009-02-09,62.5132
2009-02-06,62.4443
2009-02-05,62.3834
2009-02-04,62.3792
2009-02-03,62.3691
2009-02-02,62.3499
2009-01-30,62.3652
2009-01-29,62.3710
2009-01-28,62.3652
2009-01-27,62.3276
2009-01-26,62.3325
2009-01-23,62.3383
2009-01-22,62.3731
2009-01-21,62.4006
2009-01-20,62.4103
2009-01-16,62.5493
2009-01-15,62.6509
2009-01-14,62.7655
2009-01-13,62.8951
2009-01-12,62.9980
2009-01-09,63.0978
2009-01-08,63.2135
2009-01-07,63.2976
2009-01-06,63.3750
2009-01-05,63.4343
2009-01-02,63.5278
2008-12-31,63.6157
2008-12-30,63.7492
2008-12-29,63.8938
2008-12-26,64.0728
2008-12-24,64.2543
2008-12-23,64.4505
2008-12-22,64.6496
2008-12-19,64.8337
2008-12-18,65.0007
2008-12-17,65.1644
2008-12-16,65.3062
2008-12-15,65.4432
2008-12-12,65.6327
2008-12-11,65.8338
2008-12-10,66.0612
2008-12-09,66.2619
2008-12-08,66.4690
2008-12-05,66.6506
2008-12-04,66.8943
2008-12-03,67.1861
2008-12-02,67.4395
2008-12-01,67.7094
2008-11-28,68.0250
2008-11-26,68.2826
2008-11-25,68.5445
2008-11-24,68.8256
2008-11-21,69.1229
2008-11-20,69.4947
2008-11-19,69.9169
2008-11-18,70.2898
2008-11-17,70.6140
2008-11-14,70.9803
2008-11-13,71.3151
2008-11-12,71.6035
2008-11-11,71.9589
2008-11-10,72.2804
2008-11-07,72.5929
2008-11-06,72.8790
2008-11-05,73.1861
2008-11-04,73.4411
2008-11-03,73.6541
2008-10-31,73.8813
2008-10-30,74.1091
2008-10-29,74.3725
2008-10-28,74.6751
2008-10-27,74.9963
2008-10-24,75.4277
2008-10-23,75.8351
2008-10-22,76.2196
2008-10-21,76.6221
2008-10-20,76.9612
2008-10-17,77.2575
2008-10-16,77.5833
2008-10-15,77.9056
2008-10-14,78.2783
2008-10-13,78.5864
2008-10-10,78.9196
2008-10-09,79.3202
2008-10-08,79.7119
2008-10-07,80.0904
2008-10-06,80.4071
2008-10-03,80.6627
2008-10-02,80.8851
2008-10-01,81.0942
2008-09-30,81.2343
2008-09-29,81.2843
2008-09-26,81.3693
2008-09-25,81.3886
2008-09-24,81.3988
2008-09-23,81.4589
2008-09-22,81.5352
2008-09-19,81.6015
2008-09-18,81.6332
2008-09-17,81.7163
2008-09-16,81.8507
2008-09-15,81.9255
2008-09-12,82.0135
2008-09-11,82.0519
2008-09-10,82.0879
2008-09-09,82.1405
2008-09-08,82.2349
2008-09-05,82.3006
2008-09-04,82.4079
2008-09-03,82.5083
2008-09-02,82.5652
2008-08-29,82.6224
2008-08-28,82.6355
2008-08-27,82.6101
2008-08-26,82.6006
2008-08-25,82.6028
2008-08-22,82.6002
2008-08-21,82.5693
2008-08-20,82.5643
2008-08-19,82.5656
2008-08-18,82.5663
2008-08-15,82.5394
2008-08-14,82.4879
2008-08-13,82.4274
2008-08-12,82.3813
2008-08-11,82.3421
2008-08-08,82.2833
2008-08-07,82.1933
2008-08-06,82.0981
2008-08-05,81.9996
2008-08-04,81.9098
2008-08-01,81.8359
2008-07-31,81.7730
2008-07-30,81.6907
2008-07-29,81.5948
2008-07-28,81.5132
2008-07-25,81.4490
2008-07-24,81.3527
2008-07-23,81.2345
2008-07-22,81.1204
2008-07-21,80.9976
2008-07-18,80.8903
2008-07-17,80.7643
2008-07-16,80.6814
2008-07-15,80.6046
2008-07-14,80.5635
2008-07-11,80.5440
2008-07-10,80.5162
2008-07-09,80.4736
2008-07-08,80.4677
2008-07-07,80.4146
2008-07-03,80.3926
2008-07-02,80.3967
2008-07-01,80.4070
2008-06-30,80.4151
2008-06-27,80.4334
2008-06-26,80.4314
2008-06-25,80.4148
2008-06-24,80.3511
2008-06-23,80.3013
2008-06-20,80.2505
2008-06-19,80.2084
2008-06-18,80.1346
2008-06-17,80.0709
2008-06-16,79.9933
2008-06-13,79.8922
2008-06-12,79.7966
2008-06-11,79.7304
2008-06-10,79.6709
2008-06-09,79.5737
2008-06-06,79.4757
2008-06-05,79.3881
2008-06-04,79.2510
2008-06-03,79.1235
2008-06-02,78.9896
2008-05-30,78.8594
2008-05-29,78.6986
2008-05-28,78.5307
2008-05-27,78.3617
2008-05-23,78.2194
2008-05-22,78.1165
2008-05-21,78.0048
2008-05-20,77.9054
2008-05-19,77.7829
2008-05-16,77.6401
2008-05-15,77.4765
2008-05-14,77.3008
2008-05-13,77.1344
2008-05-12,76.9773
2008-05-09,76.8352
2008-05-08,76.7063
2008-05-07,76.5631
2008-05-06,76.4275
2008-05-05,76.3138
2008-05-02,76.2084
2008-05-01,76.0854
2008-04-30,75.9541
2008-04-29,75.8595
2008-04-28,75.7339
2008-04-25,75.6214
2008-04-24,75.4879
2008-04-23,75.3367
2008-04-22,75.1904
2008-04-21,75.0402
2008-04-18,74.8778
2008-04-17,74.7115
2008-04-16,74.5596
2008-04-15,74.4399
2008-04-14,74.3622
2008-04-11,74.2816
2008-04-10,74.2165
2008-04-09,74.1127
2008-04-08,74.0339
2008-04-07,73.9602
2008-04-04,73.8845
2008-04-03,73.8147
2008-04-02,73.7400
2008-04-01,73.6801
2008-03-31,73.5963
2008-03-28,73.5290
2008-03-27,73.4681
2008-03-26,73.3931
2008-03-25,73.2979
2008-03-24,73.1864
2008-03-20,73.0580
2008-03-19,72.9368
2008-03-18,72.8319
2008-03-17,72.7051
2008-03-14,72.6143
2008-03-13,72.5259
2008-03-12,72.4267
2008-03-11,72.3097
2008-03-10,72.1983
2008-03-07,72.1180
2008-03-06,72.0371
2008-03-05,71.9737
2008-03-04,71.8703
2008-03-03,71.7605
2008-02-29,71.6684
2008-02-28,71.5795
2008-02-27,71.4701
2008-02-26,71.3421
2008-02-25,71.2396
2008-02-22,71.1930
2008-02-21,71.1726
2008-02-20,71.1672
2008-02-19,71.1493
2008-02-15,71.1694
2008-02-14,71.1743
2008-02-13,71.1798
2008-02-12,71.1544
2008-02-11,71.1540
2008-02-08,71.1724
2008-02-07,71.2164
2008-02-06,71.2738
2008-02-05,71.3155
2008-02-04,71.3442
2008-02-01,71.3344
2008-01-31,71.3089
2008-01-30,71.3094
2008-01-29,71.3295
2008-01-28,71.3439
2008-01-25,71.3738
2008-01-24,71.4104
2008-01-23,71.4156
2008-01-22,71.4318
2008-01-18,71.5139
2008-01-17,71.5684
2008-01-16,71.6550
2008-01-15,71.7361
2008-01-14,71.8162
2008-01-11,71.8831
2008-01-10,72.0221
2008-01-09,72.1337
2008-01-08,72.2691
2008-01-07,72.4170
2008-01-04,72.5348
2008-01-03,72.6404
2008-01-02,72.6975
2007-12-31,72.7586
2007-12-28,72.7750
2007-12-27,72.7651
2007-12-26,72.7615
2007-12-24,72.7315
2007-12-21,72.6996
2007-12-20,72.6752
2007-12-19,72.6801
2007-12-18,72.7078
2007-12-17,72.7473
2007-12-14,72.8115
2007-12-13,72.8604
2007-12-12,72.8778
2007-12-11,72.8917
2007-12-10,72.9258
2007-12-07,72.9283
2007-12-06,72.9379
2007-12-05,72.9365
2007-12-04,72.9557
2007-12-03,72.9959
2007-11-30,73.0477
2007-11-29,73.1092
2007-11-28,73.1408
2007-11-27,73.1748
2007-11-26,73.2571
2007-11-23,73.3660
2007-11-21,73.4492
2007-11-20,73.5587
2007-11-19,73.6542
2007-11-16,73.7678
2007-11-15,73.8491
2007-11-14,73.9481
2007-11-13,74.0513
2007-11-12,74.1319
2007-11-09,74.2655
2007-11-08,74.4179
2007-11-07,74.4946
2007-11-06,74.5061
2007-11-05,74.4951
2007-11-02,74.4808
2007-11-01,74.4504
2007-10-31,74.4318
2007-10-30,74.3799
2007-10-29,74.3536
2007-10-26,74.3178
2007-10-25,74.2955
2007-10-24,74.2851
2007-10-23,74.2727
2007-10-22,74.2368
2007-10-19,74.2177
2007-10-18,74.2128
2007-10-17,74.1741
2007-10-16,74.1215
2007-10-15,74.0166
2007-10-12,73.9307
2007-10-11,73.8459
2007-10-10,73.7563
2007-10-09,73.6571
2007-10-08,73.5603
2007-10-05,73.4686
2007-10-04,73.3948
2007-10-03,73.3276
2007-10-02,73.2496
2007-10-01,73.1437
2007-09-28,73.0267
2007-09-27,72.9239
2007-09-26,72.8201
2007-09-25,72.7198
2007-09-24,72.6280
2007-09-21,72.5379
2007-09-20,72.4388
2007-09-19,72.3366
2007-09-18,72.2350
2007-09-17,72.1318
2007-09-14,72.0548
2007-09-13,71.9680
2007-09-12,71.8686
2007-09-11,71.7664
2007-09-10,71.6441
2007-09-07,71.5401
2007-09-06,71.4373
2007-09-05,71.3048
2007-09-04,71.1661
2007-08-31,71.0204
2007-08-30,70.8918
2007-08-29,70.7784
2007-08-28,70.6734
2007-08-27,70.6007
2007-08-24,70.5072
2007-08-23,70.4145
2007-08-22,70.3440
2007-08-21,70.2914
2007-08-20,70.2506
2007-08-17,70.2066
2007-08-16,70.1392
2007-08-15,70.0867
2007-08-14,70.0124
2007-08-13,69.9257
2007-08-10,69.8284
2007-08-09,69.7300
2007-08-08,69.6553
2007-08-07,69.5489
2007-08-06,69.4383
2007-08-03,69.3207
2007-08-02,69.2274
